gene_id	length	counts	TPM
ERR1913060_00072	2238	951	66.190154
ERR1913060_00073	930	445	74.533243
ERR1913060_00074	1338	735	85.566581
ERR1913060_00075	2229	1135	79.315624
ERR1913060_00076	1050	482	71.504059
ERR1913060_00077	1809	886	76.290087
ERR1913060_00078	2868	1499	81.413315
ERR1913060_00079	1965	974	77.209254
ERR1913060_00080	3147	1599	79.145217
ERR1913060_00081	1446	660	71.096561
ERR1913060_00082	4089	1818	69.254775
ERR1913060_00083	1671	815	75.972097
ERR1913060_00084	879	385	68.225199
ERR1913060_00085	783	296	58.884759
ERR1913060_00086	168	60	55.630751
ERR1913060_00087	366	186	79.159823
ERR1913060_00088	333	184	86.068958
ERR1913060_00089	1185	685	90.042009
ERR1913060_00090	198	96	75.522959
ERR1913060_00091	840	355	65.829722
ERR1913060_00092	1161	629	84.390076
ERR1913060_00093	573	273	74.213169
ERR1913060_00094	102	14	21.379661
ERR1913060_00095	243	86	55.127098
ERR1913060_00096	540	235	67.787100
ERR1913060_00097	1518	849	87.118196
ERR1913060_00098	987	524	82.696492
ERR1913060_00099	150	60	62.306441
ERR1913060_00100	585	307	81.743921
ERR1913060_00101	1428	886	96.644795
ERR1913060_00102	1434	744	80.815886
ERR1913060_00103	1143	473	64.459638
ERR1913060_00104	1674	753	70.066831
ERR1913060_00105	2115	1077	79.319193
ERR1913060_00106	1791	1139	99.060631
ERR1913060_00107	801	450	87.509046
ERR1913060_00108	495	283	89.054156
ERR1913060_00109	1014	578	88.789751
ERR1913060_00110	1212	676	86.879443
ERR1913060_00111	1263	637	78.561368
ERR1913060_00112	966	470	75.786820
ERR1913060_00113	1506	711	73.538977
ERR1913060_00114	687	280	63.485457
ERR1913060_00115	981	498	79.073924
ERR1913060_00116	960	611	99.138634
ERR1913060_00117	729	370	79.058241
ERR1913060_00118	3129	1638	81.541987
ERR1913060_00119	720	300	64.902543
ERR1913060_00120	858	574	104.207160
ERR1913060_00121	498	257	80.385318
ERR1913060_00122	996	548	85.702635
ERR1913060_00123	606	311	79.939370
ERR1913060_00124	390	192	76.684851
ERR1913060_00125	381	213	87.081837
ERR1913060_00126	117	51	67.898045
ERR1913060_00127	219	62	44.098166
ERR1913060_00128	801	393	76.424567
ERR1913060_00129	1338	672	78.232303
ERR1913060_00130	447	156	54.361324
ERR1913060_00131	177	48	42.241655
ERR1913060_00132	507	217	66.669121
ERR1913060_00133	345	158	71.336360
ERR1913060_00134	573	216	58.718112
ERR1913060_00135	396	210	82.603236
ERR1913060_00136	303	148	76.083773
ERR1913060_00137	555	168	47.150820
ERR1913060_00138	318	101	49.472882
ERR1913060_00139	366	114	48.517311
ERR1913060_00140	258	62	37.432164
ERR1913060_00141	195	40	31.952021
ERR1913060_00142	429	214	77.701506
ERR1913060_00143	729	296	63.246593
ERR1913060_00144	405	164	63.075656
ERR1913060_00145	267	99	57.755971
ERR1913060_00146	828	325	61.140077
ERR1913060_00147	294	116	61.458734
ERR1913060_00148	630	274	67.745892
ERR1913060_00149	615	250	63.319554
ERR1913060_00150	306	176	89.590961
ERR1913060_00151	2115	949	69.892213
ERR1913060_00152	477	241	78.699436
ERR1913060_00153	381	280	114.473776
ERR1913060_00154	321	222	107.726090
ERR1913060_00155	4332	2163	77.775180
ERR1913060_00156	3813	1933	78.965611
ERR1913060_00157	378	188	77.470972
ERR1913060_00158	519	312	93.639738
ERR1913060_00159	693	280	62.935799
ERR1913060_00160	441	212	74.880757
ERR1913060_00161	543	220	63.109655
ERR1913060_00162	189	100	82.415927
ERR1913060_00164	1197	563	73.263422
ERR1913060_00169	300	80	41.537627
ERR1913060_00170	885	469	82.547234
ERR1913060_00171	192	129	104.655350
ERR1913060_00172	1806	897	77.365556
ERR1913060_00173	228	154	105.210438
ERR1913060_00174	993	518	81.255631
ERR1913060_00175	861	471	85.210028
ERR1913060_00176	1203	740	95.816223
ERR1913060_00177	525	236	70.020572
ERR1913060_00178	255	127	77.577628
ERR1913060_00179	204	135	103.080509
ERR1913060_00180	1416	593	65.232556
ERR1913060_00181	873	275	49.067214
ERR1913060_00182	1038	498	74.731714
ERR1913060_00183	312	113	56.415287
ERR1913060_00184	1554	574	57.535227
ERR1913060_00185	549	195	55.326758
ERR1913060_00186	390	190	75.886050
ERR1913060_00187	462	198	66.756901
ERR1913060_00188	1758	723	64.060803
ERR1913060_00189	324	150	72.113936
ERR1913060_00190	354	178	78.323069
ERR1913060_00191	1491	731	76.368223
ERR1913060_00192	1068	509	74.236841
ERR1913060_00193	714	282	61.521066
ERR1913060_00194	1719	796	72.129039
ERR1913060_00195	1047	512	76.172153
ERR1913060_00196	714	434	94.681357
ERR1913060_00197	711	354	77.554431
ERR1913060_00198	816	398	75.974153
ERR1913060_00199	1338	535	62.283158
ERR1913060_00200	1989	843	66.018514
ERR1913060_00201	621	306	76.754311
ERR1913060_00202	639	266	64.841601
ERR1913060_00203	1950	891	71.173127
ERR1913060_00204	549	233	66.108382
ERR1913060_00205	129	104	125.578873
ERR1913060_00206	696	324	72.511806
ERR1913060_00207	246	73	46.223274
ERR1913060_00208	405	98	37.691551
ERR1913060_00209	417	206	76.949202
ERR1913060_00210	96	104	168.746611
ERR1913060_00211	372	204	85.420121
ERR1913060_00212	690	344	77.657303
ERR1913060_00213	954	465	75.923729
ERR1913060_00214	612	220	55.994351
ERR1913060_00215	1143	486	66.231256
ERR1913060_00216	1671	750	69.912972
ERR1913060_00217	471	194	64.158437
ERR1913060_00218	597	246	64.185027
ERR1913060_00219	639	263	64.110305
ERR1913060_00220	1527	631	64.367001
ERR1913060_00221	717	283	61.480902
ERR1913060_00222	384	141	57.195366
ERR1913060_00223	420	164	60.822954
ERR1913060_00224	783	359	71.417664
ERR1913060_00225	1284	636	77.155172
ERR1913060_00226	2076	1083	81.259484
ERR1913060_00227	2961	1275	67.072537
ERR1913060_00228	3312	1665	78.306329
ERR1913060_00229	2103	967	71.624261
ERR1913060_00230	873	420	74.939018
ERR1913060_00231	1656	735	69.135317
ERR1913060_00232	108	61	87.979002
ERR1913060_00233	1275	539	65.849356
ERR1913060_00234	639	249	60.697589
ERR1913060_00235	1491	701	73.234097
ERR1913060_00236	1038	544	81.634643
ERR1913060_00237	1287	625	75.643989
ERR1913060_00238	852	413	75.506339
ERR1913060_00239	1212	544	69.914818
ERR1913060_00240	1434	523	56.810092
ERR1913060_00241	801	300	58.339364
ERR1913060_00242	1443	630	68.005991
ERR1913060_00243	1014	475	72.967356
ERR1913060_00244	1581	650	64.040460
ERR1913060_00245	1239	444	55.819330
ERR1913060_00246	840	421	78.068487
ERR1913060_00247	603	850	219.570792
ERR1913060_00248	975	455	72.690848
ERR1913060_00249	546	217	61.907041
ERR1913060_00250	933	447	74.627490
ERR1913060_00251	1101	593	83.895821
ERR1913060_00253	222	87	61.043473
ERR1913060_00254	825	365	68.914700
ERR1913060_00255	513	280	85.018536
ERR1913060_00256	1485	676	70.907667
ERR1913060_00257	630	179	44.257353
ERR1913060_00258	645	259	62.547939
ERR1913060_00259	624	307	76.634926
ERR1913060_00260	687	323	73.235009
ERR1913060_00261	819	311	59.149277
ERR1913060_00262	1221	503	64.169001
ERR1913060_00263	1482	600	63.063199
ERR1913060_00266	2148	1043	75.635030
ERR1913060_00267	2637	1218	71.946573
ERR1913060_00268	1200	567	73.599484
ERR1913060_00269	957	581	94.566464
ERR1913060_00270	603	298	76.978936
ERR1913060_00271	585	166	44.200296
ERR1913060_00272	675	230	53.075857
ERR1913060_00273	1002	342	53.165676
ERR1913060_00274	1353	641	73.796062
ERR1913060_00275	975	460	73.489648
ERR1913060_00276	414	236	88.794203
ERR1913060_00277	2445	991	63.134645
ERR1913060_00278	972	359	57.530896
ERR1913060_00279	1587	570	55.946237
ERR1913060_00280	537	147	42.639883
ERR1913060_00281	501	241	74.929403
ERR1913060_00282	240	153	99.300890
ERR1913060_00283	1110	544	76.339423
ERR1913060_00284	444	189	66.305841
ERR1913060_00285	240	79	51.273009
ERR1913060_00286	1527	614	62.632866
ERR1913060_00287	978	397	63.230207
ERR1913060_00288	1437	726	78.696027
ERR1913060_00289	1482	658	69.159309
ERR1913060_00290	1782	861	75.260726
ERR1913060_00291	1173	566	75.160796
ERR1913060_00292	753	299	61.851348
ERR1913060_00293	606	246	63.231784
ERR1913060_00294	1335	642	74.907744
ERR1913060_00295	432	157	56.609440
ERR1913060_00296	1566	734	73.009144
ERR1913060_00297	2217	1105	77.637142
ERR1913060_00298	261	123	73.407014
ERR1913060_00299	357	113	49.304117
ERR1913060_00300	213	114	83.367773
ERR1913060_00301	477	244	79.679097
ERR1913060_00302	414	122	45.902088
ERR1913060_00303	561	233	64.694299
ERR1913060_00304	1995	932	72.768926
ERR1913060_00305	804	359	69.552277
ERR1913060_00306	492	202	63.952749
ERR1913060_00307	2199	959	67.930738
ERR1913060_00308	783	278	55.303929
ERR1913060_00309	921	473	79.997141
ERR1913060_00310	1077	395	57.128701
ERR1913060_00311	786	274	54.300143
ERR1913060_00312	1092	466	66.471615
ERR1913060_00313	858	443	80.424689
ERR1913060_00314	1041	349	52.221297
ERR1913060_00315	501	261	81.147610
ERR1913060_00316	1959	910	72.356893
ERR1913060_00317	1806	957	82.540510
ERR1913060_00318	753	365	75.504153
ERR1913060_00319	1356	672	77.193821
ERR1913060_00320	996	415	64.902543
ERR1913060_00321	1365	646	73.717877
ERR1913060_00322	1275	479	58.519187
ERR1913060_00323	513	185	56.172961
ERR1913060_00324	645	253	61.098952
ERR1913060_00325	519	197	59.125091
ERR1913060_00326	774	355	71.443109
ERR1913060_00327	615	221	55.974486
ERR1913060_00328	153	0	0.000000
ERR1913060_00329	2289	833	56.685524
ERR1913060_00330	144	56	60.575707
ERR1913060_00331	447	250	87.117507
ERR1913060_00332	561	247	68.581510
ERR1913060_00333	618	355	89.477292
ERR1913060_00334	876	309	54.944892
ERR1913060_00335	2604	1352	80.873952
ERR1913060_00336	2355	1166	77.122410
ERR1913060_00337	894	454	79.102696
ERR1913060_00338	771	417	84.247036
ERR1913060_00339	2637	1507	89.017640
ERR1913060_00340	843	461	85.181700
ERR1913060_00341	834	472	88.155396
ERR1913060_00342	831	518	97.096078
ERR1913060_00343	1563	894	89.094623
ERR1913060_00344	177	124	109.124275
ERR1913060_00345	708	322	70.842776
ERR1913060_00346	1398	647	72.089176
ERR1913060_00347	957	496	80.731439
ERR1913060_00348	1125	545	75.460023
ERR1913060_00349	1404	726	80.545720
ERR1913060_00350	1173	605	80.339720
ERR1913060_00351	3921	1896	75.320717
ERR1913060_00352	1956	949	75.573636
ERR1913060_00353	1647	936	88.522812
ERR1913060_00354	1320	759	89.565509
ERR1913060_00355	1320	684	80.715162
ERR1913060_00356	330	166	78.355070
ERR1913060_00357	240	59	38.292500
ERR1913060_00358	300	105	54.518136
ERR1913060_00359	144	82	88.700142
ERR1913060_00360	1257	673	83.397444
ERR1913060_00361	363	233	99.982099
ERR1913060_00362	3294	1894	89.563145
ERR1913060_00363	1644	880	83.378449
ERR1913060_00364	1710	935	85.170354
ERR1913060_00365	1860	962	80.562898
ERR1913060_00366	366	183	77.883051
ERR1913060_00367	93	22	36.847895
ERR1913060_00368	660	385	90.863560
ERR1913060_00369	1284	865	104.935887
ERR1913060_00370	144	95	102.762359
ERR1913060_00371	621	277	69.480210
ERR1913060_00372	144	82	88.700142
ERR1913060_00373	267	79	46.088098
ERR1913060_00374	198	88	69.229379
ERR1913060_00375	138	109	123.032646
ERR1913060_00376	1200	630	81.777204
ERR1913060_00377	567	341	93.679437
ERR1913060_00378	1305	661	78.897620
ERR1913060_00379	990	455	71.589471
ERR1913060_00380	468	305	101.514234
ERR1913060_00381	165	195	184.087212
ERR1913060_00382	1455	926	99.133616
ERR1913060_00383	3498	1745	77.704931
ERR1913060_00384	468	334	111.166407
ERR1913060_00385	411	270	102.328097
ERR1913060_00386	1092	644	91.862061
ERR1913060_00388	2607	1584	94.642695
ERR1913060_00389	1578	847	83.608295
ERR1913060_00390	909	507	86.879443
ERR1913060_00391	339	190	87.302535
ERR1913060_00392	609	250	63.943392
ERR1913060_00393	1215	649	83.203457
ERR1913060_00394	1350	743	85.729048
ERR1913060_00395	756	327	67.375021
ERR1913060_00396	594	244	63.984729
ERR1913060_00397	1098	653	92.636853
ERR1913060_00398	261	210	125.329048
ERR1913060_00399	1452	814	87.323421
ERR1913060_00400	2850	1346	73.565324
ERR1913060_00401	1263	694	85.591192
ERR1913060_00402	561	235	65.249615
ERR1913060_00403	1665	942	88.127128
ERR1913060_00406	141	148	163.499172
ERR1913060_00407	261	119	71.019794
ERR1913060_00408	2313	1055	71.047660
ERR1913060_00409	1179	641	84.687084
ERR1913060_00410	1461	577	61.517482
ERR1913060_00411	522	220	65.648549
ERR1913060_00412	573	224	60.892857
ERR1913060_00413	2328	957	64.032715
ERR1913060_00414	528	274	80.833167
ERR1913060_00415	1893	982	80.804180
ERR1913060_00416	771	393	79.398286
ERR1913060_00417	513	291	88.358549
ERR1913060_00418	501	261	81.147610
ERR1913060_00419	1557	896	89.638040
ERR1913060_00420	717	428	92.981718
ERR1913060_00421	1563	922	91.885059
ERR1913060_00422	168	68	63.048184
ERR1913060_00423	732	487	103.631273
ERR1913060_00424	1137	666	91.240303
ERR1913060_00425	1452	934	100.196653
ERR1913060_00426	834	402	75.081503
ERR1913060_00427	1440	868	93.892345
ERR1913060_00428	345	232	104.747060
ERR1913060_00429	174	80	71.616599
ERR1913060_00430	294	71	37.616984
ERR1913060_00431	291	85	45.498690
ERR1913060_00432	273	139	79.309481
ERR1913060_00433	255	109	66.582373
ERR1913060_00434	267	117	68.257056
ERR1913060_00435	1293	838	100.952818
ERR1913060_00436	111	59	82.794595
ERR1913060_00437	516	301	90.863560
ERR1913060_00438	849	443	81.277248
ERR1913060_00439	951	420	68.792601
ERR1913060_00440	2640	1116	65.846580
ERR1913060_00442	414	259	97.447876
ERR1913060_00443	477	208	67.923164
ERR1913060_00444	450	202	69.921673
ERR1913060_00445	1056	479	70.655268
ERR1913060_00446	2118	939	69.057776
ERR1913060_00447	1611	742	71.743295
ERR1913060_00448	666	352	82.326829
ERR1913060_00449	2286	1249	85.105802
ERR1913060_00450	303	183	94.076557
ERR1913060_00451	507	279	85.717441
ERR1913060_00452	162	53	50.960515
ERR1913060_00453	2058	942	71.298187
ERR1913060_00454	1428	804	87.700243
ERR1913060_00455	1077	618	89.381106
ERR1913060_00456	1248	750	93.609437
ERR1913060_00457	1170	650	86.536724
ERR1913060_00458	1230	591	74.843713
ERR1913060_00459	1461	791	84.333325
ERR1913060_00460	957	564	91.799459
ERR1913060_00461	2088	1165	86.909727
ERR1913060_00462	930	470	78.720504
ERR1913060_00463	1023	627	95.469547
ERR1913060_00464	528	348	102.664022
ERR1913060_00465	681	387	88.519063
ERR1913060_00466	489	328	104.481149
ERR1913060_00467	357	32	13.962228
ERR1913060_00468	198	11	8.653672
ERR1913060_00469	495	46	14.475234
ERR1913060_00470	1041	78	11.671235
ERR1913060_00471	120	28	36.345424
ERR1913060_00472	231	22	14.834867
ERR1913060_00473	210	12	8.900920
ERR1913060_00474	105	4	5.933947
ERR1913060_00475	1044	94	14.024917
ERR1913060_00476	225	14	9.692113
ERR1913060_00477	354	40	17.600690
ERR1913060_00478	156	16	15.976011
ERR1913060_00479	264	9	5.310208
ERR1913060_00480	1224	135	17.180085
ERR1913060_00481	1278	128	15.600987
ERR1913060_00482	552	57	16.084543
ERR1913060_00483	909	80	13.708788
ERR1913060_00484	1155	91	12.272481
ERR1913060_00485	303	19	9.767511
ERR1913060_00486	399	27	10.540563
ERR1913060_00487	537	30	8.702017
ERR1913060_00488	1305	105	12.532905
ERR1913060_00489	204	6	4.581356
ERR1913060_00490	3594	347	15.039187
ERR1913060_00491	360	41	17.740028
ERR1913060_00492	525	29	8.604223
ERR1913060_00493	1452	104	11.156801
ERR1913060_00494	297	23	12.062695
ERR1913060_00495	477	34	11.102825
ERR1913060_00496	585	44	11.715741
ERR1913060_00497	336	13	6.026665
ERR1913060_00498	276	20	11.287399
ERR1913060_00499	354	26	11.440448
ERR1913060_00500	1566	162	16.113735
ERR1913060_00501	624	51	12.730883
ERR1913060_00502	1584	96	9.440370
ERR1913060_00503	234	11	7.322338
ERR1913060_00504	1836	113	9.586912
ERR1913060_00505	558	30	8.374522
ERR1913060_00506	1365	124	14.150181
ERR1913060_00507	537	63	18.274236
ERR1913060_00508	513	41	12.449143
ERR1913060_00509	243	12	7.692153
ERR1913060_00510	225	4	2.769175
ERR1913060_00511	324	16	7.692153
ERR1913060_00512	426	26	9.506851
ERR1913060_00513	150	1	1.038441
ERR1913060_00514	432	31	11.177660
ERR1913060_00515	150	3	3.115322
ERR1913060_00516	225	11	7.615232
ERR1913060_00517	486	23	7.371647
ERR1913060_00518	255	10	6.108475
ERR1913060_00519	201	3	2.324867
ERR1913060_00520	705	57	12.593855
ERR1913060_00521	603	39	10.074425
ERR1913060_00522	2751	231	13.079596
ERR1913060_00523	636	54	13.225424
ERR1913060_00524	783	77	15.317995
ERR1913060_00525	480	20	6.490254
ERR1913060_00526	471	38	12.567117
ERR1913060_00527	564	29	8.009250
ERR1913060_00528	921	54	9.132866
ERR1913060_00529	1350	113	13.038200
ERR1913060_00530	156	1	0.998501
ERR1913060_00531	786	80	15.854056
ERR1913060_00532	954	70	11.429379
ERR1913060_00533	213	11	8.044259
ERR1913060_00534	321	14	6.793537
ERR1913060_00535	372	23	9.630700
ERR1913060_00536	723	56	12.064871
ERR1913060_00537	153	11	11.198870
ERR1913060_00538	426	43	15.722870
ERR1913060_00539	201	23	17.823982
ERR1913060_00540	1644	148	14.022739
ERR1913060_00541	1803	162	13.995623
ERR1913060_00542	183	10	8.511809
ERR1913060_00543	2985	253	13.202286
ERR1913060_00544	1182	109	14.364218
ERR1913060_00545	873	65	11.597705
ERR1913060_00546	2196	197	13.973553
ERR1913060_00547	1530	130	13.235028
ERR1913060_00548	1296	93	11.177660
ERR1913060_00549	1131	113	15.562838
ERR1913060_00550	267	40	23.335746
ERR1913060_00551	1020	95	14.507627
ERR1913060_00552	1212	96	12.337909
ERR1913060_00553	972	76	12.179243
ERR1913060_00554	3561	318	13.910031
ERR1913060_00555	699	59	13.147640
ERR1913060_00556	231	23	15.509179
ERR1913060_00557	1020	104	15.882034
ERR1913060_00558	654	69	16.434038
ERR1913060_00559	180	16	13.845876
ERR1913060_00560	525	39	11.571196
ERR1913060_00561	1191	94	12.293882
ERR1913060_00562	1260	87	10.755279
ERR1913060_00563	873	83	14.809377
ERR1913060_00564	801	75	14.584841
ERR1913060_00565	834	65	12.140044
ERR1913060_00566	753	45	9.308731
ERR1913060_00567	621	59	14.799034
ERR1913060_00568	1179	103	13.608065
ERR1913060_00569	714	63	13.744068
ERR1913060_00570	1194	109	14.219854
ERR1913060_00571	1365	118	13.465495
ERR1913060_00572	285	39	21.315361
ERR1913060_00573	798	75	14.639671
ERR1913060_00574	2172	203	14.558250
ERR1913060_00575	615	51	12.917189
ERR1913060_00576	2637	213	12.581790
ERR1913060_00577	468	46	15.310343
ERR1913060_00578	504	41	12.671449
ERR1913060_00579	963	100	16.175089
ERR1913060_00580	1365	212	24.192245
ERR1913060_00581	393	38	15.061353
ERR1913060_00582	1029	129	19.527529
ERR1913060_00583	1209	81	10.435942
ERR1913060_00584	603	59	15.240796
ERR1913060_00585	132	8	9.440370
ERR1913060_00586	1389	129	14.466398
ERR1913060_00587	135	16	18.461168
ERR1913060_00588	423	32	11.783724
ERR1913060_00589	1254	128	15.899570
ERR1913060_00590	543	73	20.940931
ERR1913060_00591	216	14	10.095951
ERR1913060_00592	1068	75	10.938631
ERR1913060_00593	174	20	17.904150
ERR1913060_00594	864	79	14.242502
ERR1913060_00595	1041	106	15.860910
ERR1913060_00596	738	76	16.040954
ERR1913060_00597	2484	203	12.729677
ERR1913060_00598	1845	124	10.468833
ERR1913060_00599	558	46	12.840933
ERR1913060_00600	441	15	5.298167
ERR1913060_00601	513	39	11.841867
ERR1913060_00602	540	48	13.845876
ERR1913060_00603	663	66	15.506128
ERR1913060_00604	900	102	17.653492
ERR1913060_00605	396	55	21.634181
ERR1913060_00606	4746	384	12.603073
ERR1913060_00607	2157	177	12.781919
ERR1913060_00608	591	58	15.286690
ERR1913060_00609	2217	207	14.543790
ERR1913060_00610	1104	78	11.005214
ERR1913060_00611	786	51	10.106961
ERR1913060_00612	1704	149	13.620393
ERR1913060_00613	759	61	12.518751
ERR1913060_00614	465	44	14.739158
ERR1913060_00615	1215	108	13.845876
ERR1913060_00616	1059	98	14.414616
ERR1913060_00617	1695	120	11.027689
ERR1913060_00618	1695	147	13.508919
ERR1913060_00619	786	52	10.305137
ERR1913060_00620	795	60	11.755932
ERR1913060_00621	1191	85	11.116808
ERR1913060_00622	1782	146	12.761981
ERR1913060_00623	1008	84	12.980509
ERR1913060_00624	1179	84	11.097839
ERR1913060_00625	900	145	25.095650
ERR1913060_00626	783	132	26.259420
ERR1913060_00627	300	50	25.961017
ERR1913060_00628	1047	205	30.498616
ERR1913060_00629	486	102	32.691651
ERR1913060_00630	681	111	25.389189
ERR1913060_00631	570	103	28.147208
ERR1913060_00632	222	41	28.767614
ERR1913060_00633	1221	153	19.518603
ERR1913060_00634	429	45	16.339102
ERR1913060_00635	1011	159	24.497340
ERR1913060_00636	1065	171	25.010332
ERR1913060_00637	1806	311	26.823509
ERR1913060_00638	1116	201	28.054648
ERR1913060_00639	138	16	18.059838
ERR1913060_00640	477	86	28.083616
ERR1913060_00641	504	106	32.760331
ERR1913060_00642	390	71	28.357419
ERR1913060_00643	1368	225	25.619425
ERR1913060_00644	897	139	24.137668
ERR1913060_00645	1422	214	23.441594
ERR1913060_00646	957	171	27.832815
ERR1913060_00647	570	102	27.873934
ERR1913060_00648	1332	224	26.194900
ERR1913060_00649	2706	461	26.536649
ERR1913060_00650	1965	369	29.250734
ERR1913060_00651	498	101	31.591117
ERR1913060_00652	255	50	30.542373
ERR1913060_00654	744	152	31.823182
ERR1913060_00655	450	60	20.768814
ERR1913060_00656	1296	173	20.792852
ERR1913060_00657	1572	300	29.726355
ERR1913060_00658	738	86	18.151605
ERR1913060_00659	1377	194	21.945261
ERR1913060_00660	1131	190	26.167603
ERR1913060_00661	1296	207	24.879308
ERR1913060_00662	1335	203	23.685782
ERR1913060_00663	1269	180	22.094483
ERR1913060_00664	1455	196	20.982925
ERR1913060_00665	2124	356	26.107690
ERR1913060_00666	357	51	22.252300
ERR1913060_00667	915	179	30.472276
ERR1913060_00668	819	165	31.381449
ERR1913060_00669	984	162	25.644419
ERR1913060_00670	1332	266	31.106444
ERR1913060_00671	468	77	25.628184
ERR1913060_00672	1794	334	28.999932
ERR1913060_00673	837	123	22.890359
ERR1913060_00674	1305	253	30.198333
ERR1913060_00675	177	36	31.681241
ERR1913060_00676	1350	235	27.114840
ERR1913060_00677	1353	255	29.357248
ERR1913060_00678	1404	259	28.734630
ERR1913060_00679	492	88	27.860604
ERR1913060_00680	462	86	28.995422
ERR1913060_00681	387	66	26.564762
ERR1913060_00682	837	208	38.708900
ERR1913060_00683	993	246	38.588581
ERR1913060_00684	339	76	34.921014
ERR1913060_00685	654	104	24.770145
ERR1913060_00686	618	82	20.667994
ERR1913060_00687	480	62	20.119788
ERR1913060_00688	951	124	20.310196
ERR1913060_00689	891	135	23.600925
ERR1913060_00690	828	121	22.762921
ERR1913060_00691	3285	609	28.877186
ERR1913060_00692	2139	393	28.619017
ERR1913060_00693	228	22	15.030063
ERR1913060_00694	1539	249	25.201923
ERR1913060_00695	2508	354	21.986125
ERR1913060_00696	585	53	14.112143
ERR1913060_00697	183	19	16.172437
ERR1913060_00698	564	78	21.542121
ERR1913060_00699	876	162	28.806060
ERR1913060_00700	1083	190	27.327386
ERR1913060_00701	1383	234	26.355219
ERR1913060_00702	3345	586	27.288172
ERR1913060_00703	690	125	28.218497
ERR1913060_00704	600	84	21.807254
ERR1913060_00705	1308	232	27.628238
ERR1913060_00706	513	78	23.683735
ERR1913060_00707	864	154	27.763866
ERR1913060_00708	1158	238	32.014104
ERR1913060_00709	1341	251	29.155326
ERR1913060_00710	2430	411	26.345625
ERR1913060_00711	663	119	27.958018
ERR1913060_00712	930	173	28.975845
ERR1913060_00713	471	67	22.157811
ERR1913060_00714	231	44	29.669734
ERR1913060_00715	1248	269	33.574585
ERR1913060_00716	966	180	29.024740
ERR1913060_00717	399	69	26.936995
ERR1913060_00718	663	102	23.964016
ERR1913060_00719	1155	177	23.870650
ERR1913060_00720	981	149	23.658664
ERR1913060_00721	1068	170	24.794230
ERR1913060_00722	651	134	32.062454
ERR1913060_00723	162	29	27.884055
ERR1913060_00724	567	103	28.296135
ERR1913060_00725	879	128	22.682663
ERR1913060_00726	450	60	20.768814
ERR1913060_00727	480	44	14.278559
ERR1913060_00728	507	77	23.656785
ERR1913060_00729	990	181	28.478449
ERR1913060_00730	693	120	26.972485
ERR1913060_00731	321	57	27.659401
ERR1913060_00732	1149	183	24.808700
ERR1913060_00733	768	150	30.423067
