gene_id	length	counts	TPM
ERR1912976_00214	327	53	30.164839
ERR1912976_00215	1047	92	16.353625
ERR1912976_00216	1170	142	22.587875
ERR1912976_00217	696	69	18.450696
ERR1912976_00218	1941	251	24.066952
ERR1912976_00219	1266	144	21.169065
ERR1912976_00220	1395	196	26.148981
ERR1912976_00221	366	32	16.272032
ERR1912976_00222	960	111	21.519127
ERR1912976_00223	1272	163	23.849177
ERR1912976_00224	1170	159	25.292057
ERR1912976_00225	654	54	15.366994
ERR1912976_00226	786	77	18.232284
ERR1912976_00227	645	60	17.312685
ERR1912976_00228	726	94	24.097064
ERR1912976_00229	303	55	33.782591
ERR1912976_00230	1449	193	24.789161
ERR1912976_00231	933	84	16.756007
ERR1912976_00232	1434	140	18.169868
ERR1912976_00233	1050	146	25.878342
ERR1912976_00234	1299	127	18.195646
ERR1912976_00235	1059	124	21.792077
ERR1912976_00236	1170	171	27.200892
ERR1912976_00237	1179	171	26.993252
ERR1912976_00238	1437	143	18.520477
ERR1912976_00239	1509	190	23.433505
ERR1912976_00240	705	60	15.839265
ERR1912976_00241	1146	159	25.821734
ERR1912976_00242	1503	137	16.964243
ERR1912976_00243	219	15	12.747354
ERR1912976_00244	1344	185	25.618008
ERR1912976_00245	1209	171	26.323444
ERR1912976_00246	744	85	21.262723
ERR1912976_00247	1221	109	16.614364
ERR1912976_00248	1056	140	24.673855
ERR1912976_00249	726	77	19.739084
ERR1912976_00250	465	48	19.211496
ERR1912976_00251	696	91	24.333526
ERR1912976_00252	612	72	21.895455
ERR1912976_00253	747	97	24.167072
ERR1912976_00254	1368	145	19.726716
ERR1912976_00255	588	47	14.876249
ERR1912976_00256	729	82	20.934338
ERR1912976_00257	2229	352	29.390400
ERR1912976_00262	522	27	9.626450
ERR1912976_00263	468	24	9.544173
ERR1912976_00264	357	30	15.639611
ERR1912976_00265	1338	134	18.638956
ERR1912976_00266	243	20	15.317808
ERR1912976_00267	273	18	12.271079
ERR1912976_00268	522	24	8.556844
ERR1912976_00269	765	36	8.758182
ERR1912976_00270	354	33	17.349365
ERR1912976_00271	903	65	13.396721
ERR1912976_00272	660	36	10.151529
ERR1912976_00273	423	33	14.519326
ERR1912976_00274	1593	150	17.524611
ERR1912976_00275	2751	260	17.589588
ERR1912976_00276	552	64	21.578129
ERR1912976_00277	1536	155	18.780769
ERR1912976_00278	1125	88	14.558045
ERR1912976_00279	2145	195	16.919215
ERR1912976_00280	1302	111	15.866637
ERR1912976_00281	534	48	16.729112
ERR1912976_00282	1419	126	16.525745
ERR1912976_00283	951	67	13.111947
ERR1912976_00284	2487	198	14.817069
ERR1912976_00285	1365	113	15.407022
ERR1912976_00286	207	28	25.174484
ERR1912976_00287	687	72	19.505121
ERR1912976_00288	384	45	21.809926
ERR1912976_00289	144	6	7.754640
ERR1912976_00290	675	53	14.613189
ERR1912976_00291	774	57	13.705876
ERR1912976_00292	375	21	10.422237
ERR1912976_00293	1398	103	13.712068
ERR1912976_00294	192	15	14.539951
ERR1912976_00295	120	9	13.958352
ERR1912976_00296	531	32	11.215751
ERR1912976_00297	1095	83	14.107072
ERR1912976_00298	912	90	18.366253
ERR1912976_00299	303	39	23.954928
ERR1912976_00300	171	25	27.209264
ERR1912976_00301	177	31	32.595776
ERR1912976_00302	2715	272	18.645411
ERR1912976_00303	678	68	18.666037
ERR1912976_00304	690	86	23.196489
ERR1912976_00305	936	88	17.497650
ERR1912976_00306	873	71	15.136205
ERR1912976_00307	885	90	18.926580
ERR1912976_00308	759	65	15.938391
ERR1912976_00309	1482	120	15.069746
ERR1912976_00310	1662	175	19.596564
ERR1912976_00312	852	73	15.946162
ERR1912976_00313	2337	212	16.883017
ERR1912976_00314	870	82	17.541531
ERR1912976_00315	1227	97	14.712961
ERR1912976_00316	408	27	12.316193
ERR1912976_00317	678	59	16.195532
ERR1912976_00318	1080	100	17.232534
ERR1912976_00319	684	71	19.318578
ERR1912976_00320	2775	234	15.693715
ERR1912976_00321	1200	95	14.733817
ERR1912976_00322	1074	83	14.382908
ERR1912976_00323	1032	105	18.935749
ERR1912976_00324	222	19	15.928450
ERR1912976_00325	921	65	13.134896
ERR1912976_00326	858	84	18.220693
ERR1912976_00327	996	73	13.640693
ERR1912976_00328	1167	113	18.021066
ERR1912976_00329	1137	68	11.130671
ERR1912976_00330	2955	254	15.997390
ERR1912976_00331	783	67	15.925238
ERR1912976_00332	696	103	27.542343
ERR1912976_00333	669	43	11.962315
ERR1912976_00334	603	57	17.592617
ERR1912976_00335	264	30	21.149019
ERR1912976_00336	627	49	14.544588
ERR1912976_00337	639	76	22.135311
ERR1912976_00338	1080	85	14.647654
ERR1912976_00339	1305	99	14.118793
ERR1912976_00340	2445	224	17.050694
ERR1912976_00341	1326	141	19.790123
ERR1912976_00342	936	79	15.708117
ERR1912976_00343	327	34	19.351029
ERR1912976_00344	1458	137	17.487831
ERR1912976_00345	645	44	12.695969
ERR1912976_00346	927	81	16.262158
ERR1912976_00347	1038	113	20.260679
ERR1912976_00348	1485	132	16.543233
ERR1912976_00349	1545	103	12.407424
ERR1912976_00350	1200	105	16.284745
ERR1912976_00351	1038	91	16.316122
ERR1912976_00352	1230	99	14.979695
ERR1912976_00353	1350	105	14.475329
ERR1912976_00354	1020	65	11.860038
ERR1912976_00355	1455	103	13.174894
ERR1912976_00356	2205	196	16.543233
ERR1912976_00357	462	36	14.502184
ERR1912976_00358	930	49	9.805868
ERR1912976_00359	504	40	14.770743
ERR1912976_00360	789	55	12.973543
ERR1912976_00361	1020	95	17.333902
ERR1912976_00362	579	50	16.071793
ERR1912976_00363	1104	100	16.857914
ERR1912976_00364	1152	90	14.539951
ERR1912976_00365	807	47	10.839200
ERR1912976_00366	768	57	13.812953
ERR1912976_00367	243	15	11.488356
ERR1912976_00368	552	38	12.812014
ERR1912976_00369	717	68	17.650729
ERR1912976_00370	1254	115	17.067629
ERR1912976_00371	984	95	17.968069
ERR1912976_00372	153	34	41.358081
ERR1912976_00373	144	39	50.405162
ERR1912976_00375	1290	277	39.963448
ERR1912976_00376	477	69	26.921770
ERR1912976_00377	558	117	39.023351
ERR1912976_00378	459	79	32.032240
ERR1912976_00379	852	168	36.698016
ERR1912976_00380	624	61	18.193579
ERR1912976_00381	1986	327	30.643714
ERR1912976_00382	507	115	42.214610
ERR1912976_00383	270	38	26.193452
ERR1912976_00384	210	39	34.563539
ERR1912976_00386	1590	302	35.349455
ERR1912976_00387	387	58	27.892660
ERR1912976_00388	1251	287	42.697012
ERR1912976_00389	411	103	46.641048
ERR1912976_00390	888	204	42.755314
ERR1912976_00391	546	105	35.790647
ERR1912976_00392	1641	266	30.167961
ERR1912976_00393	1347	271	37.443341
ERR1912976_00394	975	189	36.076973
ERR1912976_00395	270	31	21.368342
ERR1912976_00396	1077	175	30.240937
ERR1912976_00397	1035	186	33.446101
ERR1912976_00398	609	95	29.032151
ERR1912976_00399	612	103	31.322665
ERR1912976_00400	1413	281	37.011531
ERR1912976_00402	117	25	39.767386
ERR1912976_00403	2160	481	41.444244
ERR1912976_00404	1086	181	31.018561
ERR1912976_00405	288	69	44.589182
ERR1912976_00406	612	108	32.843182
ERR1912976_00407	285	33	21.549737
ERR1912976_00408	369	72	36.314413
ERR1912976_00409	2214	451	37.911575
ERR1912976_00410	1338	225	31.296754
ERR1912976_00411	1701	411	44.968708
ERR1912976_00412	264	30	21.149019
ERR1912976_00413	1944	463	44.325907
ERR1912976_00414	906	202	41.495029
ERR1912976_00415	750	131	32.507452
ERR1912976_00416	1284	365	52.905490
ERR1912976_00417	480	111	43.038253
ERR1912976_00418	1344	267	36.973017
ERR1912976_00419	1884	485	47.910835
ERR1912976_00420	1443	349	45.012382
ERR1912976_00421	945	180	35.449784
ERR1912976_00422	1824	440	44.895286
ERR1912976_00423	342	61	33.195302
ERR1912976_00424	954	192	37.456376
ERR1912976_00425	597	159	49.567349
ERR1912976_00426	402	83	38.425979
ERR1912976_00427	369	89	44.888649
ERR1912976_00428	219	28	23.795061
ERR1912976_00429	240	25	19.386601
ERR1912976_00430	753	127	31.389301
ERR1912976_00431	633	99	29.107465
ERR1912976_00432	1305	266	37.935344
ERR1912976_00433	444	78	32.695240
ERR1912976_00434	171	27	29.386005
ERR1912976_00435	498	84	31.392279
ERR1912976_00436	360	82	42.392033
ERR1912976_00437	543	118	40.444091
ERR1912976_00438	399	110	51.308898
ERR1912976_00439	540	140	48.251095
ERR1912976_00440	318	72	42.138423
ERR1912976_00441	369	77	38.836247
ERR1912976_00442	258	45	32.461285
ERR1912976_00443	204	15	13.684659
ERR1912976_00444	420	74	32.791050
ERR1912976_00445	672	161	44.589182
ERR1912976_00446	339	79	43.371085
ERR1912976_00447	273	50	34.086331
ERR1912976_00448	789	190	44.817693
ERR1912976_00449	294	74	46.844358
ERR1912976_00450	624	182	54.282482
ERR1912976_00451	633	133	39.103968
ERR1912976_00452	312	101	60.247590
ERR1912976_00453	516	81	29.215156
ERR1912976_00454	819	215	48.857074
ERR1912976_00455	1017	228	41.724082
ERR1912976_00456	588	132	41.780103
ERR1912976_00457	843	201	44.375308
ERR1912976_00458	1464	290	36.866323
ERR1912976_00459	1251	248	36.894979
ERR1912976_00460	579	92	29.572100
ERR1912976_00461	219	21	17.846295
ERR1912976_00462	669	124	34.495978
ERR1912976_00463	1461	302	38.470659
ERR1912976_00464	672	152	42.096619
ERR1912976_00465	918	169	34.262332
ERR1912976_00466	363	47	24.097064
ERR1912976_00467	627	95	28.198692
ERR1912976_00468	1479	352	44.294254
ERR1912976_00469	1203	347	53.682996
ERR1912976_00470	2100	595	52.731554
ERR1912976_00471	552	134	45.179209
ERR1912976_00472	420	124	54.947165
ERR1912976_00473	1158	278	44.679585
ERR1912976_00474	1110	158	26.491528
ERR1912976_00475	825	154	34.740788
ERR1912976_00476	852	135	29.489477
ERR1912976_00477	546	161	54.878993
ERR1912976_00478	924	162	32.629915
ERR1912976_00479	1143	227	36.961750
ERR1912976_00480	1851	486	48.865545
ERR1912976_00481	549	81	27.459054
ERR1912976_00482	1029	241	43.588765
ERR1912976_00483	1023	214	38.932388
ERR1912976_00484	267	31	21.608436
ERR1912976_00485	723	99	25.484129
ERR1912976_00486	1692	302	33.218459
ERR1912976_00487	1446	344	44.275456
ERR1912976_00488	750	176	43.674134
ERR1912976_00489	420	92	40.767252
ERR1912976_00490	1155	173	27.876421
ERR1912976_00491	285	40	26.120894
ERR1912976_00492	1629	354	40.444091
ERR1912976_00493	525	87	30.841312
ERR1912976_00494	963	141	27.249951
ERR1912976_00495	720	120	31.018561
ERR1912976_00496	1071	209	36.318651
ERR1912976_00497	630	79	23.337775
ERR1912976_00498	669	112	31.157658
ERR1912976_00499	1629	354	40.444091
ERR1912976_00501	630	102	30.132316
ERR1912976_00502	864	148	31.880188
ERR1912976_00503	2097	366	32.482957
ERR1912976_00504	789	120	28.305911
ERR1912976_00505	1041	125	22.347666
ERR1912976_00506	1332	204	28.503543
ERR1912976_00507	699	132	35.145494
ERR1912976_00508	918	149	30.207618
ERR1912976_00509	486	80	30.635616
ERR1912976_00510	2442	395	30.104009
ERR1912976_00511	216	22	18.955787
ERR1912976_00512	570	62	20.243692
ERR1912976_00513	258	26	18.755409
ERR1912976_00514	885	116	24.394258
ERR1912976_00515	738	141	35.557863
ERR1912976_00516	1314	223	31.585110
ERR1912976_00517	879	136	28.795388
ERR1912976_00518	1113	181	30.266089
ERR1912976_00519	534	122	42.519825
ERR1912976_00520	513	67	24.306943
ERR1912976_00521	369	29	14.626639
ERR1912976_00522	501	27	10.029954
ERR1912976_00523	273	40	27.269065
ERR1912976_00524	276	36	24.275396
ERR1912976_00525	276	33	22.252446
ERR1912976_00526	795	159	37.222273
ERR1912976_00527	1797	395	40.909288
ERR1912976_00528	390	74	35.313439
ERR1912976_00529	1440	235	30.372341
ERR1912976_00530	627	92	27.308207
ERR1912976_00531	456	52	21.223226
ERR1912976_00532	2199	413	34.954067
ERR1912976_00533	2043	385	35.072382
ERR1912976_00534	1674	310	34.465068
ERR1912976_00535	447	43	17.903331
ERR1912976_00536	858	101	21.908214
ERR1912976_00537	804	104	24.074107
ERR1912976_00538	1878	289	28.640141
ERR1912976_00539	873	120	25.582318
ERR1912976_00540	222	23	19.281808
ERR1912976_00541	921	161	32.534126
ERR1912976_00542	864	134	28.864494
ERR1912976_00543	906	141	28.964352
ERR1912976_00544	720	125	32.311001
ERR1912976_00545	966	145	27.935971
ERR1912976_00546	576	36	11.631960
ERR1912976_00547	1041	154	27.532325
ERR1912976_00548	1470	196	24.814849
ERR1912976_00549	672	79	21.879164
ERR1912976_00550	318	22	12.875629
ERR1912976_00551	831	127	28.443013
ERR1912976_00552	741	93	23.358107
ERR1912976_00553	927	175	35.134292
ERR1912976_00554	1011	152	27.981135
ERR1912976_00555	1398	321	42.733726
ERR1912976_00556	1281	238	34.578068
ERR1912976_00557	723	103	26.513791
ERR1912976_00558	651	112	32.019160
ERR1912976_00559	1239	227	34.097886
ERR1912976_00560	447	73	30.394026
ERR1912976_00561	1479	246	30.955643
ERR1912976_00562	1533	309	37.513641
ERR1912976_00563	1275	282	41.163455
ERR1912976_00564	960	132	25.590313
ERR1912976_00565	831	163	36.505599
ERR1912976_00566	210	28	24.814849
ERR1912976_00567	597	129	40.215019
ERR1912976_00568	537	103	35.697338
ERR1912976_00569	2601	510	36.492425
ERR1912976_00570	246	29	21.939958
ERR1912976_00571	861	109	23.561137
ERR1912976_00572	1323	206	28.978792
ERR1912976_00573	135	17	23.436246
ERR1912976_00574	672	95	26.310387
ERR1912976_00575	543	101	34.617400
ERR1912976_00576	861	117	25.290395
ERR1912976_00577	384	37	17.932606
ERR1912976_00578	543	116	39.758598
ERR1912976_00579	666	57	15.928450
ERR1912976_00580	912	200	40.813896
ERR1912976_00581	735	142	35.956210
ERR1912976_00582	1053	152	26.865079
ERR1912976_00583	288	27	17.447941
ERR1912976_00584	873	151	32.191084
ERR1912976_00585	798	89	20.756781
ERR1912976_00586	702	94	24.920895
ERR1912976_00587	372	51	25.515268
ERR1912976_00588	807	96	22.139642
ERR1912976_00589	1485	232	29.075985
ERR1912976_00590	969	201	38.605144
ERR1912976_00591	945	148	29.147600
ERR1912976_00592	1161	129	20.679041
ERR1912976_00593	1722	350	37.827514
ERR1912976_00594	246	44	33.288212
ERR1912976_00595	1932	266	25.624029
ERR1912976_00596	2148	396	34.311034
ERR1912976_00597	1332	222	31.018561
ERR1912976_00598	300	52	32.259304
ERR1912976_00599	1323	206	28.978792
ERR1912976_00600	1416	179	23.526790
ERR1912976_00601	1626	223	25.524499
ERR1912976_00602	3366	405	22.393079
ERR1912976_00603	1014	136	24.961682
ERR1912976_00604	642	85	24.640913
ERR1912976_00605	681	85	23.229759
ERR1912976_00606	1398	179	23.829710
ERR1912976_00607	588	69	21.839599
ERR1912976_00608	945	157	30.920089
ERR1912976_00609	3549	534	28.003232
ERR1912976_00610	2052	281	25.486011
ERR1912976_00611	2478	320	24.033752
ERR1912976_00612	2217	337	28.290271
ERR1912976_00613	2883	359	23.175158
ERR1912976_00614	1437	218	28.234014
ERR1912976_00615	1005	124	22.962994
ERR1912976_00616	1464	190	24.153798
ERR1912976_00617	741	115	28.883680
ERR1912976_00618	3327	448	25.060984
ERR1912976_00619	1476	232	29.253277
ERR1912976_00620	963	156	30.148882
ERR1912976_00621	1392	192	25.670533
ERR1912976_00622	1230	211	31.926421
ERR1912976_00623	951	153	29.942207
ERR1912976_00624	3273	508	28.886213
ERR1912976_00625	2166	312	26.808285
ERR1912976_00626	165	22	24.814849
ERR1912976_00627	1989	296	27.696815
ERR1912976_00628	2547	385	28.132264
ERR1912976_00629	1548	230	27.652206
ERR1912976_00630	564	63	20.789036
ERR1912976_00631	933	100	19.947628
ERR1912976_00632	3300	439	24.758451
ERR1912976_00633	1689	216	23.801098
ERR1912976_00634	3030	393	24.139197
ERR1912976_00635	3369	424	23.422742
ERR1912976_00636	2385	356	27.780145
ERR1912976_00637	2001	301	27.995763
ERR1912976_00638	492	63	23.831334
ERR1912976_00639	1614	199	22.946817
ERR1912976_00640	1161	166	26.610238
ERR1912976_00641	1728	242	26.064208
ERR1912976_00642	4401	676	28.586977
ERR1912976_00643	735	91	23.042360
ERR1912976_00644	2442	329	25.073972
ERR1912976_00645	1083	172	29.557853
ERR1912976_00646	2244	312	25.876447
ERR1912976_00647	1524	271	33.094606
ERR1912976_00648	1023	189	34.384211
ERR1912976_00649	849	142	31.128167
ERR1912976_00650	501	55	20.431388
ERR1912976_00651	1851	213	21.416381
ERR1912976_00652	1455	182	23.279910
ERR1912976_00653	498	59	22.049339
ERR1912976_00654	1515	154	18.918251
ERR1912976_00655	1125	151	24.980281
ERR1912976_00656	954	176	34.335011
ERR1912976_00657	1296	198	28.433681
ERR1912976_00658	1956	380	36.156605
ERR1912976_00659	909	138	28.254531
ERR1912976_00660	879	140	29.642311
ERR1912976_00661	1347	376	51.950909
ERR1912976_00662	879	103	21.808272
ERR1912976_00663	1536	302	36.592209
ERR1912976_00664	297	48	30.078605
ERR1912976_00665	1206	197	30.401276
ERR1912976_00666	276	60	40.458993
ERR1912976_00667	780	193	46.050633
ERR1912976_00668	1398	311	41.402457
ERR1912976_00669	651	150	42.882803
ERR1912976_00670	591	110	34.640017
ERR1912976_00671	1347	293	40.483022
ERR1912976_00672	618	118	35.535827
ERR1912976_00673	1119	249	41.413521
ERR1912976_00674	852	185	40.411506
ERR1912976_00675	990	209	39.290177
ERR1912976_00676	1473	244	30.829038
ERR1912976_00677	702	152	40.297618
ERR1912976_00678	1344	247	34.203503
ERR1912976_00679	672	109	30.187707
ERR1912976_00680	753	139	34.355219
ERR1912976_00681	621	117	35.064460
ERR1912976_00682	198	43	40.418125
ERR1912976_00683	2454	507	38.450881
ERR1912976_00684	999	192	35.769152
ERR1912976_00685	501	79	29.346902
ERR1912976_00686	450	119	49.216117
ERR1912976_00687	252	54	39.881007
ERR1912976_00688	171	71	77.274310
ERR1912976_00689	1056	190	33.485947
ERR1912976_00690	312	60	35.790647
ERR1912976_00691	1530	335	40.749874
ERR1912976_00692	597	139	43.332462
ERR1912976_00693	270	42	28.950657
ERR1912976_00694	162	6	6.893014
ERR1912976_00695	1014	217	39.828567
ERR1912976_00696	2319	421	33.787359
ERR1912976_00697	1320	232	32.710483
ERR1912976_00698	1125	216	35.733382
ERR1912976_00699	1800	327	33.810232
ERR1912976_00700	252	30	22.156115
ERR1912976_00701	333	40	22.355720
ERR1912976_00702	624	89	26.544730
ERR1912976_00703	198	26	24.438866
ERR1912976_00704	192	16	15.509281
ERR1912976_00705	351	50	26.511591
ERR1912976_00706	384	58	28.110571
ERR1912976_00707	1959	477	45.316550
ERR1912976_00708	927	240	48.184173
ERR1912976_00709	222	17	14.251771
ERR1912976_00710	207	13	11.688153
ERR1912976_00711	183	14	14.238028
ERR1912976_00712	396	63	29.608626
ERR1912976_00713	300	48	29.777819
ERR1912976_00714	255	54	39.411819
ERR1912976_00715	639	134	39.028049
ERR1912976_00716	510	79	28.829016
ERR1912976_00717	285	78	50.935742
ERR1912976_00718	345	65	35.064460
ERR1912976_00719	336	56	31.018561
ERR1912976_00720	558	129	43.025746
ERR1912976_00721	522	105	37.436194
ERR1912976_00722	336	61	33.788075
ERR1912976_00723	1236	235	35.385252
ERR1912976_00724	1413	335	44.124068
ERR1912976_00725	1701	316	34.574481
ERR1912976_00726	240	35	27.141241
ERR1912976_00727	540	101	34.809719
ERR1912976_00728	987	246	46.386420
ERR1912976_00729	363	49	25.122471
ERR1912976_00730	405	67	30.788794
ERR1912976_00731	357	66	34.407143
ERR1912976_00732	444	79	33.114410
